ReportDate,Barrid,Factor,Exposure,DataDate
2022.05.27,DA000368,JPNEFMTRD_SIZE,0.082508,2022.05.27
2022.05.27,DA000368,JPNEFMTRD_CROWD,0.018044,2022.05.27
2022.05.27,DA000368,JPNEFMTRD_VALUE,0.029064,2022.05.27
2022.05.30,DA000368,JPNEFMTRD_ANLYSTSN,-0.015184,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_BETA,0.057598,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_CARBONEFF,-0.054372,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_DIVYILD,0.023005,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_EARNQLTY,0.007568,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_EARNVAR,0.025514,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_EARNYILD,0.049888,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_ESG,0.084675,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_FOREIGN_SENS,0.080336,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_GROWTH,-0.016358,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_INDMOM,-0.02465,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_INVSQLTY,0.061859,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_LEVERAGE,0.042289,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_LIQUIDTY,0.050697,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_LTREVRSL,0.008093,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_MIDCAP,-0.051457,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_MLFAC,0.011017,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_MOMENTUM,0.0436,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_PROFIT,-0.029363,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_RESVOL,-0.055154,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_SEASON,0.018567,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_SHORTINT,-0.073931,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_STREVRSL,-0.00802,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_SIZE,0.083051,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_CROWD,0.016574,2022.05.30
2022.05.30,DA000368,JPNEFMTRD_VALUE,0.028689,2022.05.30
2022.05.31,DA000368,JPNEFMTRD_ANLYSTSN,-0.015651,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_BETA,0.057334,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_CARBONEFF,-0.051482,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_DIVYILD,0.021343,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_EARNQLTY,0.007641,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_EARNVAR,0.026057,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_EARNYILD,0.049342,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_ESG,0.086014,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_FOREIGN_SENS,0.080329,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_GROWTH,-0.020625,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_INDMOM,-0.021172,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_INVSQLTY,0.059988,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_LEVERAGE,0.03837,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_LIQUIDTY,0.05222,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_LTREVRSL,0.003749,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_MIDCAP,-0.053531,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_MLFAC,0.008841,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_MOMENTUM,0.045218,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_PROFIT,-0.022472,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_RESVOL,-0.052856,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_SEASON,0.023539,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_SHORTINT,-0.075437,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_STREVRSL,-0.008965,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_SIZE,0.085332,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_CROWD,0.019992,2022.05.31
2022.05.31,DA000368,JPNEFMTRD_VALUE,0.024581,2022.05.31
2022.06.01,DA000368,JPNEFMTRD_ANLYSTSN,-0.015545,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_BETA,0.056369,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_CARBONEFF,-0.051076,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_DIVYILD,0.021794,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_EARNQLTY,0.00756,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_EARNVAR,0.026457,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_EARNYILD,0.049329,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_ESG,0.083252,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_FOREIGN_SENS,0.079028,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_GROWTH,-0.018718,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_INDMOM,-0.017855,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_INVSQLTY,0.059649,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_LEVERAGE,0.038824,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_LIQUIDTY,0.052333,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_LTREVRSL,0.003942,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_MIDCAP,-0.052978,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_MLFAC,0.011743,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_MOMENTUM,0.046505,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_PROFIT,-0.023061,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_RESVOL,-0.05146,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_SEASON,0.018683,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_SHORTINT,-0.076687,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_STREVRSL,-0.008491,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_SIZE,0.084655,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_CROWD,0.017226,2022.06.01
2022.06.01,DA000368,JPNEFMTRD_VALUE,0.025041,2022.06.01
2022.06.02,DA000368,JPNEFMTRD_ANLYSTSN,-0.014165,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_BETA,0.056748,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_CARBONEFF,-0.051217,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_DIVYILD,0.021566,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_EARNQLTY,0.00744,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_EARNVAR,0.026927,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_EARNYILD,0.049679,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_ESG,0.082774,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_FOREIGN_SENS,0.078815,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_GROWTH,-0.020433,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_INDMOM,-0.017081,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_INVSQLTY,0.059849,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_LEVERAGE,0.038761,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_LIQUIDTY,0.052551,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_LTREVRSL,0.00462,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_MIDCAP,-0.052692,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_MLFAC,0.010588,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_MOMENTUM,0.048466,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_PROFIT,-0.02318,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_RESVOL,-0.049996,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_SEASON,0.013945,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_SHORTINT,-0.07425,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_STREVRSL,-0.002854,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_SIZE,0.084099,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_CROWD,0.018721,2022.06.02
2022.06.02,DA000368,JPNEFMTRD_VALUE,0.025059,2022.06.02
2022.06.03,DA000368,JPNEFMTRD_ANLYSTSN,-0.013508,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_BETA,0.057161,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_CARBONEFF,-0.051784,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_DIVYILD,0.023028,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_EARNQLTY,0.007366,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_EARNVAR,0.02698,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_EARNYILD,0.050263,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_ESG,0.082633,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_FOREIGN_SENS,0.079281,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_GROWTH,-0.018864,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_INDMOM,-0.018227,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_INVSQLTY,0.060372,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_LEVERAGE,0.038745,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_LIQUIDTY,0.051934,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_LTREVRSL,0.004742,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_MIDCAP,-0.052635,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_MLFAC,0.016438,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_MOMENTUM,0.050826,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_PROFIT,-0.023479,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_RESVOL,-0.05165,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_SEASON,0.022163,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_SHORTINT,-0.072326,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_STREVRSL,0.001004,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_SIZE,0.084247,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_CROWD,0.015103,2022.06.03
2022.06.03,DA000368,JPNEFMTRD_VALUE,0.025522,2022.06.03
2022.06.06,DA000368,JPNEFMTRD_ANLYSTSN,-0.012664,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_BETA,0.056613,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_CARBONEFF,-0.052272,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_DIVYILD,0.023013,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_EARNQLTY,0.006788,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_EARNVAR,0.027434,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_EARNYILD,0.050338,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_ESG,0.082448,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_FOREIGN_SENS,0.079135,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_GROWTH,-0.014429,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_INDMOM,-0.018063,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_INVSQLTY,0.060178,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_LEVERAGE,0.038908,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_LIQUIDTY,0.051728,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_LTREVRSL,0.005801,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_MIDCAP,-0.052764,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_MLFAC,0.016146,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_MOMENTUM,0.052428,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_PROFIT,-0.023603,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_RESVOL,-0.051154,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_SEASON,0.030533,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_SHORTINT,-0.072009,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_STREVRSL,0.007283,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_SIZE,0.084289,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_CROWD,0.014832,2022.06.06
2022.06.06,DA000368,JPNEFMTRD_VALUE,0.025659,2022.06.06
2022.06.07,DA000368,JPNEFMTRD_ANLYSTSN,-0.014069,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_BETA,0.05648,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_CARBONEFF,-0.051618,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_DIVYILD,0.02229,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_EARNQLTY,0.006637,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_EARNVAR,0.02738,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_EARNYILD,0.049664,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_ESG,0.082672,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_FOREIGN_SENS,0.078891,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_GROWTH,-0.013886,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_INDMOM,-0.015467,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_INVSQLTY,0.059622,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_LEVERAGE,0.038498,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_LIQUIDTY,0.051889,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_LTREVRSL,0.006196,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_MIDCAP,-0.052402,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_MLFAC,0.014771,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_MOMENTUM,0.052678,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_PROFIT,-0.023215,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_RESVOL,-0.050053,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_SEASON,0.031751,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_SHORTINT,-0.069408,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_STREVRSL,0.007272,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_SIZE,0.084222,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_CROWD,0.013492,2022.06.07
2022.06.07,DA000368,JPNEFMTRD_VALUE,0.025228,2022.06.07
2022.06.08,DA000368,JPNEFMTRD_ANLYSTSN,-0.014087,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_BETA,0.055984,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_CARBONEFF,-0.051731,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_DIVYILD,0.021708,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_EARNQLTY,0.006886,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_EARNVAR,0.025808,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_EARNYILD,0.049798,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_ESG,0.082316,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_FOREIGN_SENS,0.079006,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_GROWTH,-0.01346,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_INDMOM,-0.013371,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_INVSQLTY,0.059864,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_LEVERAGE,0.038371,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_LIQUIDTY,0.051427,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_LTREVRSL,0.006832,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_MIDCAP,-0.052432,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_MLFAC,0.016956,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_MOMENTUM,0.053943,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_PROFIT,-0.023319,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_RESVOL,-0.050445,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_SEASON,0.031583,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_SHORTINT,-0.068083,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_STREVRSL,0.006434,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_SIZE,0.084258,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_CROWD,0.01399,2022.06.08
2022.06.08,DA000368,JPNEFMTRD_VALUE,0.024623,2022.06.08
2022.06.09,DA000368,JPNEFMTRD_ANLYSTSN,-0.0137,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_BETA,0.055294,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_CARBONEFF,-0.05239,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_DIVYILD,0.022046,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_EARNQLTY,0.00716,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_EARNVAR,0.025829,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_EARNYILD,0.0502,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_ESG,0.082286,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_FOREIGN_SENS,0.079366,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_GROWTH,-0.014453,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_INDMOM,-0.012747,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_INVSQLTY,0.060375,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_LEVERAGE,0.038771,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_LIQUIDTY,0.050996,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_LTREVRSL,0.007822,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_MIDCAP,-0.052783,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_MLFAC,0.01397,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_MOMENTUM,0.055225,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_PROFIT,-0.023724,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_RESVOL,-0.050915,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_SEASON,0.024174,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_SHORTINT,-0.068592,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_STREVRSL,0.005592,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_SIZE,0.084678,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_CROWD,0.011564,2022.06.09
2022.06.09,DA000368,JPNEFMTRD_VALUE,0.025272,2022.06.09
2022.06.10,DA000368,JPNEFMTRD_ANLYSTSN,-0.012292,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_BETA,0.055495,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_CARBONEFF,-0.052554,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_DIVYILD,0.022168,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_EARNQLTY,0.008533,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_EARNVAR,0.02627,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_EARNYILD,0.050555,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_ESG,0.082275,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_FOREIGN_SENS,0.071382,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_GROWTH,-0.015309,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_INDMOM,-0.011572,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_INVSQLTY,0.060357,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_LEVERAGE,0.039285,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_LIQUIDTY,0.051164,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_LTREVRSL,0.008556,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_MIDCAP,-0.052541,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_MLFAC,0.011911,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_MOMENTUM,0.055481,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_PROFIT,-0.024019,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_RESVOL,-0.050492,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_SEASON,0.021612,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_SHORTINT,-0.068579,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_STREVRSL,0.008146,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_SIZE,0.084108,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_CROWD,0.010919,2022.06.10
2022.06.10,DA000368,JPNEFMTRD_VALUE,0.025523,2022.06.10
2022.06.13,DA000368,JPNEFMTRD_ANLYSTSN,-0.010117,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_BETA,0.056545,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_CARBONEFF,-0.052843,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_DIVYILD,0.021801,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_EARNQLTY,0.008897,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_EARNVAR,0.026782,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_EARNYILD,0.050934,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_ESG,0.082198,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_FOREIGN_SENS,0.071361,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_GROWTH,-0.014602,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_INDMOM,-0.008424,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_INVSQLTY,0.059767,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_LEVERAGE,0.039772,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_LIQUIDTY,0.051798,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_LTREVRSL,0.009982,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_MIDCAP,-0.052239,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_MLFAC,0.022411,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_MOMENTUM,0.05505,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_PROFIT,-0.024295,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_RESVOL,-0.049253,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_SEASON,0.040902,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_SHORTINT,-0.067954,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_STREVRSL,0.011434,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_SIZE,0.083652,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_CROWD,0.01181,2022.06.13
2022.06.13,DA000368,JPNEFMTRD_VALUE,0.026014,2022.06.13
2022.06.14,DA000368,JPNEFMTRD_ANLYSTSN,-0.009318,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_BETA,0.055946,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_CARBONEFF,-0.052774,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_DIVYILD,0.023562,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_EARNQLTY,0.008406,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_EARNVAR,0.02647,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_EARNYILD,0.051421,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_ESG,0.081623,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_FOREIGN_SENS,0.071053,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_GROWTH,-0.01604,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_INDMOM,-0.00923,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_INVSQLTY,0.059616,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_LEVERAGE,0.040455,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_LIQUIDTY,0.051659,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_LTREVRSL,0.010775,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_MIDCAP,-0.052351,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_MLFAC,0.02441,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_MOMENTUM,0.055449,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_PROFIT,-0.024844,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_RESVOL,-0.04931,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_SEASON,0.041976,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_SHORTINT,-0.066121,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_STREVRSL,0.013815,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_SIZE,0.083847,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_CROWD,0.010826,2022.06.14
2022.06.14,DA000368,JPNEFMTRD_VALUE,0.026646,2022.06.14
2022.06.15,DA000368,JPNEFMTRD_ANLYSTSN,-0.008083,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_BETA,0.054619,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_CARBONEFF,-0.053009,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_DIVYILD,0.02325,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_EARNQLTY,0.008436,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_EARNVAR,0.027021,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_EARNYILD,0.05177,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_ESG,0.081473,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_FOREIGN_SENS,0.070107,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_GROWTH,-0.014874,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_INDMOM,-0.009832,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_INVSQLTY,0.059189,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_LEVERAGE,0.040751,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_LIQUIDTY,0.051728,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_LTREVRSL,0.01147,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_MIDCAP,-0.051729,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_MLFAC,0.018285,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_MOMENTUM,0.055811,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_PROFIT,-0.025602,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_RESVOL,-0.049867,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_SEASON,0.047138,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_SHORTINT,-0.069103,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_STREVRSL,0.015635,2022.06.15
2022.06.15,DA000368,JPNEFMTRD_SIZE,0.083122,2022.06.15
